source_run,benchmark_seed,perturbation_seed,episode,task_type,target_id,instruction,visual_perturbation,perturbation,ensemble_mode,temporal_profile,ensemble_decay,max_prediction_age,grounding_shift_reset_threshold_m,execution_mode,uses_privileged_execution_assistance,uses_privileged_perturbation_oracle,scene_seed,scene_rejections,task_success,clean_success,task_success_step,clean_success_step,wrong_object_contact,wrong_object_contact_ids,first_wrong_object_contact_step,steps,termination,failure_category,mean_grounding_error_cm,max_grounding_error_cm,final_grounding_error_cm,final_predicted_target_x,final_predicted_target_y,final_predicted_target_z,mean_target_class_accuracy,min_eef_target_distance,gripper_close_step,target_contact,first_target_contact_step,target_motion_detected,grasped_once,first_grasp_step,first_grasp_lost_step,collateral_object_contact,collateral_contact_ids,wrong_object_moved,wrong_object_moved_ids,first_wrong_object_movement_step,max_wrong_object_displacement,max_wrong_displacement_by_id_json,max_target_height,min_target_height,min_target_uprightness,target_toppled,final_target_height,push_forward_displacement,push_lateral_displacement,action_clip_rate,safety_intervention_rate,workspace_violation_rate,recovery_cycles,mean_pose_action_norm,latest_only_rate,mean_oldest_prediction_age,max_oldest_prediction_age,mean_temporal_contributors,mean_latest_prediction_weight,phase_transition_count,grounding_shift_resets,grounding_reset_steps_json,stale_predictions_discarded,diagnostic_trace_enabled,phase_transition_trace_json,contact_event_trace_json,target_prediction_trace_json,perturbation_event_count,perturbation_type,perturbation_protocol_version,perturbation_level,protocol_collision_integrity_passed,injected,injection_step,injection_phase,requested_delta_m,selected_direction_x,selected_direction_y,actual_delta_x_m,actual_delta_y_m,actual_delta_z_m,actual_delta_norm_m,grounding_error_before_injection_cm,grounding_error_after_injection_cm,max_grounding_error_after_injection_cm,post_injection_contact_latency,reacquired_within_0_5cm,reacquisition_latency_0_5cm,reacquired_within_1_0cm,reacquisition_latency_1_0cm,reacquired_within_2_0cm,reacquisition_latency_2_0cm,reacquisition_latency,benchmark_level,benchmark_mode
seed_1,20260801,20260802,20,push,A,Push the red cube away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1200166337,0,1,1,97,97,0,,0,97,success,success,0.40607431733725646,1.2532016544534994,1.0148174920274458,0.1397036463022232,0.10754100978374481,0.821809709072113,1.0,0.04551102138232212,1,1,77,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023847104470462333}",0.8249312089336199,0.8206096551667561,0.9950262329366524,0,0.8228069705380284,0.06673194123060741,0.022111772735480515,0.061855670103092786,0.0,0.0,1,0.3803978874224618,1.0,0.0,0,1.0,1.0,8,1,[],190,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,32,6,0.06,0.7044499082740229,-0.7097537085022667,0.04226699471473694,-0.04258522391319275,0.0,0.06000000238418579,0.3540881994571666,0.2582140000505259,1.2532016544534994,45,1,1,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,21,pick,B,Pick up the blue ball,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1240704403,0,1,1,68,74,0,,0,74,success,success,1.4015889613954586,3.308638566572899,2.1924591724268696,-0.1325816661119461,0.05879271775484085,0.9135977625846863,1.0,0.009263633157515428,54,1,59,1,1,59,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023546611209601174}",0.9045118882581645,0.825584586465702,1.0,0,0.9045118882581645,0.0,0.0132193281298414,0.0,0.0,0.0,0,0.3419143950826199,1.0,0.0,0,1.0,1.0,3,13,[],863,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,20,1,0.06,-0.8314696123025453,0.5555702330196022,-0.04988817498087883,0.033334214240312576,0.0,0.05999999865889549,0.6431171748973533,1.6427504638984676,3.308638566572899,39,0,-1,1,24,1,1,1,0.06,latest-only
seed_1,20260801,20260802,22,pick,A,Pick up the red cube,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,988635068,1,1,1,163,169,0,,0,169,success,success,0.7103990787889951,2.8091837700671527,0.6784946328744925,-0.1441924124956131,0.05974603816866875,0.9013853073120117,1.0,0.0071861073979442225,148,1,53,1,1,154,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002367518133901729}",0.9031872738931377,0.8185391800007599,0.9927395635077403,0,0.9031872738931377,0.0,0.016960140683707717,0.0,0.0,0.0,1,0.3241372311738092,1.0,0.0,0,1.0,1.0,6,9,[],567,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,39,1,0.06,-0.1950903220161287,-0.9807852804032304,-0.011705419048666954,-0.05884711816906929,0.0,0.06000000238418579,0.9238133932304634,0.2816817865201381,2.8091837700671527,14,1,1,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,23,pick,C,Pick up the green cylinder,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,711297445,0,1,1,132,138,0,,0,138,success,success,1.2375423718246235,7.321245942310231,3.7907000299740043,0.09202927350997925,0.18944787979125977,0.8810319304466248,1.0,0.0020040388594159586,119,1,51,1,1,123,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9068075189815896,0.8214944796752144,0.993279041023925,0,0.9068075189815896,0.0,0.0024278232920536963,0.06521739130434782,0.0,0.0,1,0.40560372088521635,1.0,0.0,0,1.0,1.0,6,13,[],916,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,37,1,0.06,6.123233995736766e-17,1.0,0.0,0.05999999865889549,0.0,0.05999999865889549,0.2467210003114247,0.605556237156694,7.321245942310231,14,1,2,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,24,push,A,Push the red cube away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1643017557,2,1,1,173,173,0,,0,173,success,success,0.6864264038873022,1.235198800640012,0.7982937344634247,0.18080563843250275,-0.1333479881286621,0.8219017386436462,1.0,0.03861214026841479,1,1,74,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023745342271758265}",0.8240000000000001,0.8206096551667561,0.9991943378772703,0,0.8228226710250149,0.07409219628651548,0.009747340780705268,0.0,0.06358381502890173,0.0,1,0.3684159942425072,1.0,0.0,0,1.0,1.0,7,1,[],190,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,33,6,0.06,-1.8369701987210297e-16,-1.0,-1.3877787807814457e-17,-0.05999999865889549,0.0,0.05999999865889549,0.15702036006862674,0.762389405033201,1.235198800640012,41,1,6,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,25,pick,A,Pick up the red cube,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,2069655652,0,1,1,144,149,0,,0,149,success,success,0.7881768518983523,3.7293776179632463,1.4233186459288174,0.18598626554012299,0.09849873930215836,0.8931114077568054,1.0,0.01034155481393509,130,1,52,1,1,136,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002341493501496755}",0.9058278531317814,0.8197591599353722,0.9712877785786986,0,0.9058278531317814,0.0,0.0061504739030278435,0.06711409395973154,0.0,0.0,1,0.3954620661145647,1.0,0.0,0,1.0,1.0,6,5,[],626,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,37,1,0.06,0.8314696123025452,-0.5555702330196022,0.04988817498087883,-0.033334214240312576,0.0,0.05999999865889549,0.6029503211339939,0.4963505670268713,3.7293776179632463,15,1,1,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,26,push,C,Push the green cylinder away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1940129737,16,0,0,0,0,0,,0,200,horizon,insufficient_push_distance,1.9744273355210158,5.766457522875801,3.175155429406856,-0.13439445197582245,0.15201909840106964,0.8232703804969788,1.0,0.05131449571492907,1,1,192,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8252757533468807,0.821660069230198,0.9881927545648068,0,0.8252757533468807,0.0270881867222122,0.00069697809242268,0.065,0.125,0.0,1,0.36734280823212595,1.0,0.0,0,1.0,1.0,6,6,[],587,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,69,6,0.06,-0.9871331949382856,-0.159900142122929,-0.059227991849184036,-0.009594008326530457,0.0,0.05999999865889549,1.5353089078487108,0.7256145561549158,5.766457522875801,123,1,4,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,27,push,A,Push the red cube away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,2094903561,4,0,0,0,0,0,,0,200,horizon,insufficient_push_distance,2.1257056879464464,4.6232393379723415,2.48197088764067,-0.1356339305639267,-0.13055825233459473,0.821861743927002,1.0,0.04301674099858574,1,1,150,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002355516938305497}",0.8315232714824852,0.8206096551667561,1.043081283569336e-07,0,0.8217844891587749,0.05001751491475887,0.03240626993815023,0.08,0.0,0.0,2,0.41167730427680593,1.0,0.0,0,1.0,1.0,7,7,[],779,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,35,6,0.06,-0.9829029595814149,0.1841243385489688,-0.05897417664527893,0.01104746013879776,0.0,0.05999999865889549,0.7326893614529314,1.551849913049868,4.6232393379723415,115,0,-1,1,45,1,1,1,0.06,latest-only
seed_1,20260801,20260802,28,push,B,Push the blue ball away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1947632996,2,1,1,153,153,0,,0,153,success,success,0.6581580323912655,1.881305796450052,1.881305796450052,0.01973935216665268,-0.2119370549917221,0.8259620666503906,1.0,0.04004532244169768,1,1,67,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023668622506347464}",0.8280000000000001,0.82401302792491,1.0,0,0.8259086437336194,0.07279352967538354,0.02019915804268593,0.12418300653594772,0.0,0.0,2,0.435343780511711,1.0,0.0,0,1.0,1.0,8,3,[],399,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,33,6,0.06,-0.7360692619924413,-0.6769062280330288,-0.044164154678583145,-0.04061437398195267,0.0,0.05999999865889549,0.4439475635242911,1.3630647645649794,1.881305796450052,34,1,30,1,4,1,1,1,0.06,latest-only
seed_1,20260801,20260802,29,pick,A,Pick up the red cube,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,677252663,0,0,0,0,0,0,,0,200,horizon,gripper_never_closed,0.9491313506547159,6.637435351591997,0.3717869709241025,0.07174070179462433,-0.07252365350723267,0.820451557636261,1.0,0.024935237818418984,0,1,142,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002373178494788173}",0.8274971825708242,0.8205464782734193,0.8974322006106377,0,0.8217844891595658,0.0,0.0011169319435181035,0.04,0.0,0.0,2,0.35579913163127047,1.0,0.0,0,1.0,1.0,7,13,[],1037,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,35,1,0.06,-0.38268343236509034,-0.9238795325112865,-0.022961005568504333,-0.055432770401239395,0.0,0.05999999865889549,0.4421677295436053,0.3629499370023988,6.637435351591997,107,1,1,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,30,push,A,Push the red cube away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1357613382,2,1,1,94,94,0,,0,94,success,success,1.0416221220647146,3.226169026054743,2.0230843406154304,-0.0427999272942543,0.20873481035232544,0.8226940631866455,1.0,0.04275531954894751,1,1,72,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002347606820571012}",0.8281688412790081,0.8206096551667561,0.8923513535410166,0,0.8281688412790081,0.07621358910126738,0.011284116106354092,0.10638297872340426,0.0,0.0,0,0.4753690095456171,1.0,0.0,0,1.0,1.0,2,8,[],697,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,34,6,0.06,-0.8879673405461894,0.45990651454760634,-0.05327804014086723,0.027594391256570816,0.0,0.06000000238418579,0.8504386270077855,0.90315924223894,3.226169026054743,38,1,49,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,31,push,C,Push the green cylinder away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,322558925,3,1,1,77,77,0,,0,77,success,success,0.5980474789540404,1.0009191371950306,0.5312615517644522,-0.09548024833202362,0.20040307939052582,0.8226442337036133,1.0,0.03841027167448109,1,1,62,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216374259795656,0.9999845930387323,0,0.8220382332104054,0.06714665776592317,0.012951424685392036,0.11688311688311688,0.24675324675324675,0.0,0,0.48664152789683124,1.0,0.0,0,1.0,1.0,3,1,[],190,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,22,6,0.06,-0.8620660180099121,0.506795995043897,-0.05172396078705788,0.03040776029229164,0.0,0.06000000238418579,0.3536438247639833,0.9606880893996118,1.0009191371950306,40,1,3,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,32,push,A,Push the red cube away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1563891817,2,1,1,80,80,0,,0,80,success,success,1.143682508875513,1.7846120847049376,1.5437538309450407,-0.12537972629070282,-0.16667164862155914,0.822595477104187,1.0,0.04151320917347935,1,1,60,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023636386964369376}",0.8240000000000001,0.8206096551667561,0.9945820362772793,0,0.8233772323813621,0.0733056509909381,0.023114190274030944,0.15,0.0,0.0,0,0.5158982185332629,1.0,0.0,0,1.0,1.0,3,2,[],380,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,23,6,0.06,-0.9496474353564892,-0.31332052042731356,-0.056978847831487656,-0.018799230456352234,0.0,0.06000000238418579,0.9385929940636201,1.1505128124179917,1.7846120847049376,37,0,-1,1,2,1,1,1,0.06,latest-only
seed_1,20260801,20260802,33,pick,A,Pick up the red cube,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,57000727,0,1,1,141,147,0,,0,147,success,success,0.9028386148278704,6.138830481519419,1.0026656708471458,-0.11878152191638947,0.08081100881099701,0.9078478813171387,1.0,0.0027186283799554,126,1,128,1,1,132,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002376303705657466}",0.9047933646905094,0.8206096551667561,0.9998764791453141,0,0.9047933646905094,0.0,0.02137153335563227,0.013605442176870748,0.0,0.0,1,0.34266896745074416,1.0,0.0,0,1.0,1.0,6,15,[],974,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,27,1,0.06,-0.9807852804032304,0.1950903220161286,-0.05884711816906929,0.011705419048666954,0.0,0.06000000238418579,0.708555185189788,0.8306059132955599,6.138830481519419,101,1,3,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,34,push,B,Push the blue ball away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1736702307,1,1,1,78,78,0,,0,78,success,success,0.47887688196340433,1.0160969208520414,1.0160969208520414,0.1606447398662567,-0.1720474660396576,0.8257258534431458,1.0,0.035339253939612375,1,1,67,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002352911111420098}",0.8280000000000001,0.825584586465702,1.0,0,0.8259116155801624,0.0845895086630673,0.0021872169962484154,0.0641025641025641,0.0,0.0,0,0.46449719407232737,1.0,0.0,0,1.0,1.0,3,7,[],493,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,33,6,0.06,-0.3734514391681897,-0.9276497305466153,-0.022407086566090584,-0.055658984929323196,0.0,0.05999999865889549,0.49571797640119003,0.3280226837331643,1.0160969208520414,34,1,1,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,35,pick,B,Pick up the blue ball,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1294355395,0,1,1,91,96,0,,0,96,success,success,0.37238554067839313,1.0018878265094961,0.31894224652989267,0.1141919493675232,-0.0831068754196167,0.8992326259613037,1.0,0.011511125330156219,77,1,78,1,1,82,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023663708448183325}",0.9048244034439481,0.825584586465702,1.0,0,0.9048244034439481,0.0,0.002304509246967695,0.041666666666666664,0.0,0.0,0,0.3839316602716473,1.0,0.0,0,1.0,1.0,3,4,[],484,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,34,1,0.06,0.9807852804032304,0.19509032201612825,0.05884711816906929,0.011705419048666954,0.0,0.06000000238418579,0.1301349626890551,0.34329746392096616,1.0018878265094961,44,1,1,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,36,push,A,Push the red cube away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1662684910,7,1,1,119,119,0,,0,119,success,success,0.939052973538243,2.137842963626248,1.722123390767297,-0.12799346446990967,-0.18069669604301453,0.8226162791252136,1.0,0.03629559412483355,1,1,102,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023799335049292294}",0.8240000000000001,0.8206096551667561,0.9999781619306987,0,0.8219583828089949,0.08537477137632248,0.00842198685061717,0.12605042016806722,0.03361344537815126,0.0,0,0.4653839805446203,1.0,0.0,0,1.0,1.0,4,2,[],380,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,35,6,0.06,-0.9967655859041096,-0.08036396429518196,-0.05980593338608742,-0.00482183787971735,0.0,0.05999999865889549,0.29880586857906033,0.4854928822891751,2.137842963626248,67,1,1,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,37,pick,A,Pick up the red cube,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1714462720,0,1,1,189,195,0,,0,195,success,success,2.5238183337269624,9.57083381614987,4.5130574180441,-0.10728830099105835,-0.12739822268486023,0.9131511449813843,1.0,0.008980457548034696,174,1,176,1,1,180,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023732281435721323}",0.9085549345339592,0.8206096551667561,0.9999564095260212,0,0.9085549345339592,0.0,0.010814867833889028,0.0,0.0,0.0,1,0.3053279924361994,1.0,0.0,0,1.0,1.0,8,46,[],2186,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,47,1,0.06,-0.38268343236509034,-0.9238795325112865,-0.022961005568504333,-0.055432770401239395,0.0,0.05999999865889549,0.7438170361033172,0.750086395730673,9.57083381614987,129,0,-1,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,38,pick,C,Pick up the green cylinder,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,8882506,1,1,1,139,145,0,,0,145,success,success,0.6373713178932038,1.3951288474301673,0.42901994162998824,0.04657960310578346,0.020742515102028847,0.9038218855857849,1.0,0.003911541262061992,126,1,48,1,1,130,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9062758066252418,0.8204598500918698,0.999961279466504,0,0.9062758066252418,0.0,0.003577538806486157,0.020689655172413793,0.0,0.0,1,0.36084553776116585,1.0,0.0,0,1.0,1.0,6,5,[],556,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,33,1,0.06,-1.8369701987210297e-16,-1.0,-1.3877787807814457e-17,-0.05999999865889549,0.0,0.05999999865889549,0.36868419398476754,0.8413065686991877,1.3951288474301673,15,1,8,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,39,push,A,Push the red cube away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,936234202,0,1,1,173,173,0,,0,173,success,success,1.7671789964547828,3.5698953956301653,3.492299803312277,0.10046641528606415,-0.19880156219005585,0.8229511976242065,1.0,0.035830240984465696,1,1,72,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023564721635471555}",0.8240000000000001,0.8206096551667561,0.9968927884183358,0,0.8221044462891551,0.09344119577062186,0.0030871278439768258,0.028901734104046242,0.06936416184971098,0.0,1,0.3821933913319435,1.0,0.0,0,1.0,1.0,8,3,[],570,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,34,6,0.06,-0.6558879602010822,-0.7548582540207556,-0.039353277534246445,-0.04529149457812309,0.0,0.05999999865889549,0.507521829528995,1.336107202460631,3.5698953956301653,38,0,-1,1,4,1,1,1,0.06,latest-only
seed_1,20260801,20260802,40,push,B,Push the blue ball away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1675712970,1,0,0,0,0,0,,0,200,horizon,insufficient_push_distance,1.3486268425797812,2.4534909701375964,1.6089114893720242,-0.1187543272972107,-0.08457442373037338,0.8264676332473755,1.0,0.037469117170250206,1,1,175,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023748028493217853}",0.8280000000000001,0.8240770554063792,1.0,0,0.8259108425287658,-0.008100190222836149,0.002622792527896595,0.095,0.0,0.0,2,0.4224574149914176,1.0,0.0,0,1.0,1.0,8,1,[],190,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,50,6,0.06,-0.9989380441393602,-0.04607367980777971,-0.0599362812936306,-0.0027644208166748285,0.0,0.05999999865889549,1.049955120802865,0.9271388979266783,2.4534909701375964,125,0,-1,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,41,pick,B,Pick up the blue ball,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,2038025009,0,1,1,92,98,0,,0,98,success,success,0.9455877674287653,2.868930514128023,2.868930514128023,-0.06518673896789551,-0.130283385515213,0.9184834957122803,1.0,0.00481084354612538,77,1,79,1,1,82,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002350350612533142}",0.9077651674073309,0.825412948053356,1.0,0,0.9077651674073309,0.0,0.00783466901430964,0.0,0.0,0.0,0,0.30820105963366995,1.0,0.0,0,1.0,1.0,3,6,[],507,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,28,1,0.06,0.38268343236509006,-0.9238795325112867,0.022961005568504333,-0.055432770401239395,0.0,0.05999999865889549,1.0024101615786345,1.1492164438267978,2.868930514128023,51,1,22,1,3,1,1,1,0.06,latest-only
seed_1,20260801,20260802,42,pick,A,Pick up the red cube,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,139315407,0,1,1,145,151,0,,0,151,success,success,0.9693342471559799,3.783246518322066,1.8046189319871297,-0.1320900321006775,0.010463250800967216,0.9098396301269531,1.0,0.009883970622162706,129,1,63,1,1,135,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002344761244297633}",0.9048594732402281,0.8190708638013959,0.9884698671521619,0,0.9048594732402281,0.0,0.025351258072602446,0.026490066225165563,0.0,0.0,1,0.34609413794032645,1.0,0.0,0,1.0,1.0,6,16,[],1158,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,49,1,0.06,-0.7071067811865477,-0.7071067811865475,-0.04242640733718872,-0.04242640733718872,0.0,0.06000000238418579,0.7017930031885926,0.8625139772104199,3.783246518322066,14,1,13,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,43,pick,C,Pick up the green cylinder,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,254320480,0,1,1,128,134,0,,0,134,success,success,0.8151294690885265,1.7426037564186647,1.0420242773645005,0.10354681313037872,0.030054068192839622,0.9065930843353271,1.0,0.0022157224813435425,115,1,46,1,1,119,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9049049919416985,0.8207888309464191,0.9998062006834516,0,0.9049049919416985,0.0,0.005467199946549511,0.014925373134328358,0.0,0.0,1,0.3605536317500978,1.0,0.0,0,1.0,1.0,6,7,[],511,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,31,1,0.06,0.5555702330196023,0.8314696123025452,0.033334214240312576,0.04988817498087883,0.0,0.05999999865889549,0.7128354741485602,0.22064816728887415,1.7426037564186647,15,1,1,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,44,push,C,Push the green cylinder away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,891626877,16,1,1,197,197,0,,0,197,success,success,2.1187983279431917,4.2412262009724335,0.730128108156442,-0.1614251732826233,0.17427311837673187,0.8231714367866516,1.0,0.039678741814131335,1,1,60,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8360007234534879,0.8216393550711524,0.7328039258718491,0,0.8284392947302266,0.07256342283447735,0.03466825142972836,0.08121827411167512,0.19796954314720813,0.0,1,0.4112133536022769,1.0,0.0,0,1.0,1.0,10,4,[],760,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,22,6,0.06,-0.9920274280952651,-0.12602214847674023,-0.059521645307540894,-0.007561328820884228,0.0,0.05999999865889549,0.8885183472942905,2.4915855061763303,4.2412262009724335,38,0,-1,1,106,1,92,92,0.06,latest-only
seed_1,20260801,20260802,45,pick,A,Pick up the red cube,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1500631811,0,1,1,148,154,0,,0,154,success,success,1.192117035207508,8.098851571592206,2.6614353216581415,-0.07421176135540009,0.1041802316904068,0.9108983278274536,1.0,0.002073041514136059,133,1,135,1,1,139,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002373815851484967}",0.901774771830951,0.8206096551667561,0.999684015456296,0,0.901774771830951,0.0,0.01989225482440478,0.025974025974025976,0.0,0.0,1,0.36743980125733194,1.0,0.0,0,1.0,1.0,6,27,[],1192,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,37,1,0.06,-0.9807852804032304,0.1950903220161286,-0.05884711816906929,0.011705419048666954,0.0,0.06000000238418579,0.8109484501635893,0.9136843124602247,8.098851571592206,98,1,5,1,1,1,1,1,0.06,latest-only
seed_1,20260801,20260802,46,push,A,Push the red cube away from the robot,clean,target-displacement,latest-only,robust,0.75,3,0.01,raw,0,1,1286127551,3,1,1,83,83,0,,0,83,success,success,0.551297133663235,1.400967406478181,0.32926494375232335,-0.03169192373752594,-0.1657535284757614,0.8219886422157288,1.0,0.03490000446449738,1,1,67,1,1,67,69,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002347353928109488}",0.8240000000000001,0.8206096551667561,0.9998289385403041,0,0.8220276513614477,0.08008007041633257,0.0022459401150158277,0.07228915662650602,0.24096385542168675,0.0,0,0.4388978607076074,1.0,0.0,0,1.0,1.0,3,2,[],380,0,[],[],[],1,target_displacement,target-displacement.v2,0.06,1,1,30,6,0.06,-0.7867898619461002,-0.6172209597371402,-0.04720739275217056,-0.03703325614333153,0.0,0.05999999865889549,0.8166903419878465,0.2971973298902919,1.400967406478181,37,1,1,1,1,1,1,1,0.06,latest-only
